"","ensembl_gene_id","ensembl_peptide_id","ensembl_gene_id_version","external_gene_name","external_gene_source","hgnc_id","hgnc_symbol","zfin_id_id","zfin_id_symbol","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmusculus_homolog_perc_id","mmusculus_homolog_perc_id_r1","mmusculus_homolog_orthology_confidence"
"31696","ENSAPEG00000022471","ENSAPEP00000031668","ENSAPEG00000022471.1","ENSAPEG00000022471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31697","ENSAPEG00000022471","ENSAPEP00000031672","ENSAPEG00000022471.1","ENSAPEG00000022471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31698","ENSAPEG00000022472","ENSAPEP00000031844","ENSAPEG00000022472.1","myo7bb","ZFIN",NA,NA,"ZDB-GENE-070912-482","myo7bb",NA,NA,NA,NA,NA,NA
"31699","ENSAPEG00000022472","ENSAPEP00000031879","ENSAPEG00000022472.1","myo7bb","ZFIN",NA,NA,"ZDB-GENE-070912-482","myo7bb",NA,NA,NA,NA,NA,NA
"31700","ENSAPEG00000022473","ENSAPEP00000031673","ENSAPEG00000022473.1","magixa","ZFIN",NA,NA,"ZDB-GENE-060503-115","magixa","ENSMUSG00000031147","Magix","ortholog_many2many",5.00357,21.6049,0
"31701","ENSAPEG00000022473","ENSAPEP00000031689","ENSAPEG00000022473.1","magixa","ZFIN",NA,NA,"ZDB-GENE-060503-115","magixa","ENSMUSG00000031147","Magix","ortholog_many2many",5.00357,21.6049,0
"31702","ENSAPEG00000022473","ENSAPEP00000031709","ENSAPEG00000022473.1","magixa","ZFIN",NA,NA,"ZDB-GENE-060503-115","magixa","ENSMUSG00000031147","Magix","ortholog_many2many",5.00357,21.6049,0
"31703","ENSAPEG00000022474","ENSAPEP00000031671","ENSAPEG00000022474.1","socs6a","ZFIN",NA,NA,"ZDB-GENE-080722-35","socs6a","ENSMUSG00000056153","Socs6","ortholog_one2one",47.5138,32.2702,1
"31704","ENSAPEG00000022475","ENSAPEP00000031674","ENSAPEG00000022475.1","ENSAPEG00000022475",NA,NA,NA,NA,NA,"ENSMUSG00000016984","Etaa1","ortholog_one2many",21.4863,15.1653,0
"31705","ENSAPEG00000022476","ENSAPEP00000032117","ENSAPEG00000022476.1","ENSAPEG00000022476",NA,NA,NA,NA,NA,"ENSMUSG00000038665","Dgki","ortholog_one2one",68.6992,63.1186,0
"31706","ENSAPEG00000022476","ENSAPEP00000032164","ENSAPEG00000022476.1","ENSAPEG00000022476",NA,NA,NA,NA,NA,"ENSMUSG00000038665","Dgki","ortholog_one2one",68.6992,63.1186,0
"31707","ENSAPEG00000022476","ENSAPEP00000032200","ENSAPEG00000022476.1","ENSAPEG00000022476",NA,NA,NA,NA,NA,"ENSMUSG00000038665","Dgki","ortholog_one2one",68.6992,63.1186,0
"31708","ENSAPEG00000022477","ENSAPEP00000031676","ENSAPEG00000022477.1","mycn","ZFIN",NA,NA,"ZDB-GENE-020711-1","mycn","ENSMUSG00000037169","Mycn","ortholog_one2many",54.267,53.6797,0
"31709","ENSAPEG00000022478","ENSAPEP00000031695","ENSAPEG00000022478.1","txndc15","ZFIN",NA,NA,"ZDB-GENE-070615-36","txndc15","ENSMUSG00000021497","Txndc15","ortholog_one2one",46.9027,46.2209,1
"31710","ENSAPEG00000022479","ENSAPEP00000031684","ENSAPEG00000022479.1","si:ch211-191j22.3","ZFIN",NA,NA,"ZDB-GENE-030131-4242","si:ch211-191j22.3",NA,NA,NA,NA,NA,NA
"31711","ENSAPEG00000022480","ENSAPEP00000031692","ENSAPEG00000022480.1","tmem189","ZFIN",NA,NA,"ZDB-GENE-041010-150","tmem189",NA,NA,NA,NA,NA,NA
"31712","ENSAPEG00000022481","ENSAPEP00000031678","ENSAPEG00000022481.1","grtp1a","ZFIN",NA,NA,"ZDB-GENE-040426-2733","grtp1a","ENSMUSG00000038515","Grtp1","ortholog_one2many",65.812,64.3454,1
"31713","ENSAPEG00000022482","ENSAPEP00000031680","ENSAPEG00000022482.1","atg16l1","ZFIN",NA,NA,"ZDB-GENE-050417-401","atg16l1","ENSMUSG00000026289","Atg16l1","ortholog_one2one",69.4669,69.0209,0
"31714","ENSAPEG00000022482","ENSAPEP00000031693","ENSAPEG00000022482.1","atg16l1","ZFIN",NA,NA,"ZDB-GENE-050417-401","atg16l1","ENSMUSG00000026289","Atg16l1","ortholog_one2one",69.4669,69.0209,0
"31715","ENSAPEG00000022483","ENSAPEP00000031682","ENSAPEG00000022483.1","hoxd4a","ZFIN",NA,NA,"ZDB-GENE-980526-214","hoxd4a","ENSMUSG00000101174","Hoxd4","ortholog_one2one",61.4407,58,1
"31716","ENSAPEG00000022484","ENSAPEP00000031677","ENSAPEG00000022484.1","si:ch211-243a20.3","ZFIN",NA,NA,"ZDB-GENE-061207-28","si:ch211-243a20.3",NA,NA,NA,NA,NA,NA
"31717","ENSAPEG00000022485","ENSAPEP00000031690","ENSAPEG00000022485.1","ENSAPEG00000022485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31718","ENSAPEG00000022486","ENSAPEP00000031683","ENSAPEG00000022486.1","cbln2b","ZFIN",NA,NA,"ZDB-GENE-070615-12","cbln2b","ENSMUSG00000024647","Cbln2","ortholog_one2one",81.0945,72.7679,1
"31719","ENSAPEG00000022487","ENSAPEP00000031711","ENSAPEG00000022487.1","mmp20a","ZFIN",NA,NA,"ZDB-GENE-100603-2","mmp20a","ENSMUSG00000018623","Mmp7","ortholog_one2one",23.8901,42.3221,0
"31720","ENSAPEG00000022488","ENSAPEP00000031685","ENSAPEG00000022488.1","ENSAPEG00000022488",NA,NA,NA,NA,NA,"ENSMUSG00000020149","Rab1a","ortholog_one2one",95.5446,94.1463,0
"31721","ENSAPEG00000022489","ENSAPEP00000031686","ENSAPEG00000022489.1","RPL7A","HGNC Symbol","HGNC:10364","RPL7A",NA,NA,"ENSMUSG00000062647","Rpl7a","ortholog_one2one",89.6679,91.3534,0
"31722","ENSAPEG00000022490","ENSAPEP00000031720","ENSAPEG00000022490.1","msh2","ZFIN",NA,NA,"ZDB-GENE-040426-2932","msh2","ENSMUSG00000024151","Msh2","ortholog_one2one",65.6684,65.6684,0
"31723","ENSAPEG00000022491","ENSAPEP00000031699","ENSAPEG00000022491.1","ENSAPEG00000022491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31724","ENSAPEG00000022492","ENSAPEP00000031721","ENSAPEG00000022492.1","smek1","ZFIN",NA,NA,"ZDB-GENE-030131-3958","smek1","ENSMUSG00000041846","Ppp4r3a","ortholog_one2one",88.5505,87.2749,0
"31725","ENSAPEG00000022492","ENSAPEP00000031780","ENSAPEG00000022492.1","smek1","ZFIN",NA,NA,"ZDB-GENE-030131-3958","smek1","ENSMUSG00000041846","Ppp4r3a","ortholog_one2one",88.5505,87.2749,0
"31726","ENSAPEG00000022493","ENSAPEP00000031712","ENSAPEG00000022493.1","hoxd3a","ZFIN",NA,NA,"ZDB-GENE-990415-120","hoxd3a","ENSMUSG00000079277","Hoxd3","ortholog_one2one",68.9223,63.5104,1
"31727","ENSAPEG00000022494","ENSAPEP00000031703","ENSAPEG00000022494.1","ENSAPEG00000022494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31728","ENSAPEG00000022495","ENSAPEP00000031694","ENSAPEG00000022495.1","rnf183","ZFIN",NA,NA,"ZDB-GENE-060929-1090","rnf183",NA,NA,NA,NA,NA,NA
"31729","ENSAPEG00000022496","ENSAPEP00000031688","ENSAPEG00000022496.1","ENSAPEG00000022496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31730","ENSAPEG00000022497","ENSAPEP00000031710","ENSAPEG00000022497.1","ENSAPEG00000022497",NA,NA,NA,NA,NA,"ENSMUSG00000034391","Fbxo15","ortholog_one2many",32.6291,27.1484,0
"31731","ENSAPEG00000022498","ENSAPEP00000031717","ENSAPEG00000022498.1","ENSAPEG00000022498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31732","ENSAPEG00000022499","ENSAPEP00000031707","ENSAPEG00000022499.1","ercc6l","ZFIN",NA,NA,"ZDB-GENE-060531-56","ercc6l",NA,NA,NA,NA,NA,NA
"31733","ENSAPEG00000022499","ENSAPEP00000031718","ENSAPEG00000022499.1","ercc6l","ZFIN",NA,NA,"ZDB-GENE-060531-56","ercc6l",NA,NA,NA,NA,NA,NA
"31734","ENSAPEG00000022501","ENSAPEP00000031705","ENSAPEG00000022501.1","spred2a","ZFIN",NA,NA,"ZDB-GENE-110830-2","spred2a","ENSMUSG00000045671","Spred2","ortholog_one2many",65.311,62.4714,0
"31735","ENSAPEG00000022501","ENSAPEP00000031715","ENSAPEG00000022501.1","spred2a","ZFIN",NA,NA,"ZDB-GENE-110830-2","spred2a","ENSMUSG00000045671","Spred2","ortholog_one2many",65.311,62.4714,0
"31736","ENSAPEG00000022502","ENSAPEP00000031702","ENSAPEG00000022502.1","ENSAPEG00000022502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31737","ENSAPEG00000022503","ENSAPEP00000031761","ENSAPEG00000022503.1","dhx15","ZFIN",NA,NA,"ZDB-GENE-030131-650","dhx15",NA,NA,NA,NA,NA,NA
"31738","ENSAPEG00000022504","ENSAPEP00000031730","ENSAPEG00000022504.1","gtf2h1","ZFIN",NA,NA,"ZDB-GENE-040912-164","gtf2h1","ENSMUSG00000006599","Gtf2h1","ortholog_one2one",76.9091,76.4919,0
"31739","ENSAPEG00000022504","ENSAPEP00000031771","ENSAPEG00000022504.1","gtf2h1","ZFIN",NA,NA,"ZDB-GENE-040912-164","gtf2h1","ENSMUSG00000006599","Gtf2h1","ortholog_one2one",76.9091,76.4919,0
"31740","ENSAPEG00000022505","ENSAPEP00000031700","ENSAPEG00000022505.1","ENSAPEG00000022505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31741","ENSAPEG00000022505","ENSAPEP00000031704","ENSAPEG00000022505.1","ENSAPEG00000022505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31742","ENSAPEG00000022506","ENSAPEP00000031735","ENSAPEG00000022506.1","ENSAPEG00000022506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31743","ENSAPEG00000022507","ENSAPEP00000031716","ENSAPEG00000022507.1","ENSAPEG00000022507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31744","ENSAPEG00000022508","ENSAPEP00000031739","ENSAPEG00000022508.1","dhx16","ZFIN",NA,NA,"ZDB-GENE-030131-8589","dhx16","ENSMUSG00000024422","Dhx16","ortholog_one2one",70.8775,70.4023,0
"31745","ENSAPEG00000022509","ENSAPEP00000031737","ENSAPEG00000022509.1","cul4a","ZFIN",NA,NA,"ZDB-GENE-040426-1357","cul4a","ENSMUSG00000031446","Cul4a","ortholog_one2one",76.6938,74.5718,1
"31746","ENSAPEG00000022510","ENSAPEP00000031734","ENSAPEG00000022510.1","aifm3","ZFIN",NA,NA,"ZDB-GENE-140619-2","aifm3","ENSMUSG00000022763","Aifm3","ortholog_one2one",64.6447,61.6529,0
"31747","ENSAPEG00000022511","ENSAPEP00000031759","ENSAPEG00000022511.1","ZNF423","HGNC Symbol","HGNC:16762","ZNF423",NA,NA,"ENSMUSG00000045333","Zfp423","ortholog_one2one",70.2142,78.6378,1
"31748","ENSAPEG00000022511","ENSAPEP00000031775","ENSAPEG00000022511.1","ZNF423","HGNC Symbol","HGNC:16762","ZNF423",NA,NA,"ENSMUSG00000045333","Zfp423","ortholog_one2one",70.2142,78.6378,1
"31749","ENSAPEG00000022511","ENSAPEP00000031802","ENSAPEG00000022511.1","ZNF423","HGNC Symbol","HGNC:16762","ZNF423",NA,NA,"ENSMUSG00000045333","Zfp423","ortholog_one2one",70.2142,78.6378,1
"31750","ENSAPEG00000022512","ENSAPEP00000031732","ENSAPEG00000022512.1","proser1","ZFIN",NA,NA,"ZDB-GENE-111003-1","proser1","ENSMUSG00000049504","Proser1","ortholog_one2one",46.1147,39.6495,0
"31751","ENSAPEG00000022514","ENSAPEP00000031708","ENSAPEG00000022514.1","c19h1orf109","ZFIN",NA,NA,"ZDB-GENE-021219-1","c19h1orf109","ENSMUSG00000044730","9930104L06Rik","ortholog_one2one",36.6337,34.1014,0
"31752","ENSAPEG00000022515","ENSAPEP00000031744","ENSAPEG00000022515.1","ENSAPEG00000022515",NA,NA,NA,NA,NA,"ENSMUSG00000044393","Dsg2","ortholog_many2many",30.1248,30.1248,0
"31753","ENSAPEG00000022516","ENSAPEP00000031743","ENSAPEG00000022516.1","EPS15L1","HGNC Symbol","HGNC:24634","EPS15L1",NA,NA,NA,NA,NA,NA,NA,NA
"31754","ENSAPEG00000022518","ENSAPEP00000031731","ENSAPEG00000022518.1","ENSAPEG00000022518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31755","ENSAPEG00000022520","ENSAPEP00000031719","ENSAPEG00000022520.1","ube2v1","ZFIN",NA,NA,"ZDB-GENE-051030-102","ube2v1",NA,NA,NA,NA,NA,NA
"31756","ENSAPEG00000022520","ENSAPEP00000031728","ENSAPEG00000022520.1","ube2v1","ZFIN",NA,NA,"ZDB-GENE-051030-102","ube2v1",NA,NA,NA,NA,NA,NA
"31757","ENSAPEG00000022521","ENSAPEP00000031724","ENSAPEG00000022521.1","atf7ip","ZFIN",NA,NA,"ZDB-GENE-061103-178","atf7ip","ENSMUSG00000030213","Atf7ip","ortholog_one2one",29.6146,22.3583,0
"31758","ENSAPEG00000022521","ENSAPEP00000031736","ENSAPEG00000022521.1","atf7ip","ZFIN",NA,NA,"ZDB-GENE-061103-178","atf7ip","ENSMUSG00000030213","Atf7ip","ortholog_one2one",29.6146,22.3583,0
"31759","ENSAPEG00000022521","ENSAPEP00000031763","ENSAPEG00000022521.1","atf7ip","ZFIN",NA,NA,"ZDB-GENE-061103-178","atf7ip","ENSMUSG00000030213","Atf7ip","ortholog_one2one",29.6146,22.3583,0
"31760","ENSAPEG00000022522","ENSAPEP00000031725","ENSAPEG00000022522.1","hnrnpa3","ZFIN",NA,NA,"ZDB-GENE-060224-1","hnrnpa3",NA,NA,NA,NA,NA,NA
"31761","ENSAPEG00000022523","ENSAPEP00000031738","ENSAPEG00000022523.1","cdca8","ZFIN",NA,NA,"ZDB-GENE-041114-171","cdca8","ENSMUSG00000028873","Cdca8","ortholog_one2one",34.8921,29.7546,0
"31762","ENSAPEG00000022524","ENSAPEP00000031729","ENSAPEG00000022524.1","zmym2","ZFIN",NA,NA,"ZDB-GENE-030131-2408","zmym2","ENSMUSG00000021945","Zmym2","ortholog_one2one",50,50.5814,1
"31763","ENSAPEG00000022524","ENSAPEP00000031751","ENSAPEG00000022524.1","zmym2","ZFIN",NA,NA,"ZDB-GENE-030131-2408","zmym2","ENSMUSG00000021945","Zmym2","ortholog_one2one",50,50.5814,1
"31764","ENSAPEG00000022524","ENSAPEP00000031785","ENSAPEG00000022524.1","zmym2","ZFIN",NA,NA,"ZDB-GENE-030131-2408","zmym2","ENSMUSG00000021945","Zmym2","ortholog_one2one",50,50.5814,1
"31765","ENSAPEG00000022525","ENSAPEP00000031722","ENSAPEG00000022525.1","aftpha","ZFIN",NA,NA,"ZDB-GENE-030131-1437","aftpha","ENSMUSG00000049659","Aftph","ortholog_one2many",39.3001,31.3641,0
"31766","ENSAPEG00000022526","ENSAPEP00000031733","ENSAPEG00000022526.1","ENSAPEG00000022526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31767","ENSAPEG00000022527","ENSAPEP00000031814","ENSAPEG00000022527.1","frmd4ba","ZFIN",NA,NA,"ZDB-GENE-130412-1","frmd4ba","ENSMUSG00000030064","Frmd4b","ortholog_one2many",58.0376,53.7198,1
"31768","ENSAPEG00000022530","ENSAPEP00000031781","ENSAPEG00000022530.1","mmp20b","ZFIN",NA,NA,"ZDB-GENE-100603-3","mmp20b",NA,NA,NA,NA,NA,NA
"31769","ENSAPEG00000022530","ENSAPEP00000031794","ENSAPEG00000022530.1","mmp20b","ZFIN",NA,NA,"ZDB-GENE-100603-3","mmp20b",NA,NA,NA,NA,NA,NA
"31770","ENSAPEG00000022530","ENSAPEP00000031808","ENSAPEG00000022530.1","mmp20b","ZFIN",NA,NA,"ZDB-GENE-100603-3","mmp20b",NA,NA,NA,NA,NA,NA
"31771","ENSAPEG00000022531","ENSAPEP00000031742","ENSAPEG00000022531.1","ENSAPEG00000022531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31772","ENSAPEG00000022532","ENSAPEP00000031897","ENSAPEG00000022532.1","DCAF1","HGNC Symbol","HGNC:30911","DCAF1",NA,NA,NA,NA,NA,NA,NA,NA
"31773","ENSAPEG00000022532","ENSAPEP00000031912","ENSAPEG00000022532.1","DCAF1","HGNC Symbol","HGNC:30911","DCAF1",NA,NA,NA,NA,NA,NA,NA,NA
"31774","ENSAPEG00000022533","ENSAPEP00000031750","ENSAPEG00000022533.1","ercc6l","ZFIN",NA,NA,"ZDB-GENE-060531-56","ercc6l","ENSMUSG00000051220","Ercc6l","ortholog_one2many",43.2322,42.5,0
"31775","ENSAPEG00000022533","ENSAPEP00000031764","ENSAPEG00000022533.1","ercc6l","ZFIN",NA,NA,"ZDB-GENE-060531-56","ercc6l","ENSMUSG00000051220","Ercc6l","ortholog_one2many",43.2322,42.5,0
"31776","ENSAPEG00000022534","ENSAPEP00000031740","ENSAPEG00000022534.1","osgn1","ZFIN",NA,NA,"ZDB-GENE-040426-864","osgn1",NA,NA,NA,NA,NA,NA
"31777","ENSAPEG00000022535","ENSAPEP00000031754","ENSAPEG00000022535.1","dusp11","ZFIN",NA,NA,"ZDB-GENE-050417-226","dusp11",NA,NA,NA,NA,NA,NA
"31778","ENSAPEG00000022536","ENSAPEP00000031748","ENSAPEG00000022536.1","ENSAPEG00000022536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31779","ENSAPEG00000022538","ENSAPEP00000031741","ENSAPEG00000022538.1","slc52a3","ZFIN",NA,NA,"ZDB-GENE-060421-4490","slc52a3","ENSMUSG00000027463","Slc52a3","ortholog_one2one",56.1798,54.3478,1
"31780","ENSAPEG00000022538","ENSAPEP00000031749","ENSAPEG00000022538.1","slc52a3","ZFIN",NA,NA,"ZDB-GENE-060421-4490","slc52a3","ENSMUSG00000027463","Slc52a3","ortholog_one2one",56.1798,54.3478,1
"31781","ENSAPEG00000022540","ENSAPEP00000031746","ENSAPEG00000022540.1","si:dkey-98f17.3","ZFIN",NA,NA,"ZDB-GENE-060526-352","si:dkey-98f17.3","ENSMUSG00000038064","Cldn22","ortholog_one2many",41.2281,42.7273,0
"31782","ENSAPEG00000022541","ENSAPEP00000031756","ENSAPEG00000022541.1","gch2","ZFIN",NA,NA,"ZDB-GENE-001205-3","gch2",NA,NA,NA,NA,NA,NA
"31783","ENSAPEG00000022541","ENSAPEP00000031768","ENSAPEG00000022541.1","gch2","ZFIN",NA,NA,"ZDB-GENE-001205-3","gch2",NA,NA,NA,NA,NA,NA
"31784","ENSAPEG00000022542","ENSAPEP00000031745","ENSAPEG00000022542.1","nfe2l2a","ZFIN",NA,NA,"ZDB-GENE-030723-2","nfe2l2a","ENSMUSG00000015839","Nfe2l2","ortholog_one2one",42.1824,43.3836,1
"31785","ENSAPEG00000022542","ENSAPEP00000031755","ENSAPEG00000022542.1","nfe2l2a","ZFIN",NA,NA,"ZDB-GENE-030723-2","nfe2l2a","ENSMUSG00000015839","Nfe2l2","ortholog_one2one",42.1824,43.3836,1
"31786","ENSAPEG00000022543","ENSAPEP00000031747","ENSAPEG00000022543.1","ENSAPEG00000022543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31787","ENSAPEG00000022544","ENSAPEP00000031752","ENSAPEG00000022544.1","ENSAPEG00000022544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31788","ENSAPEG00000022545","ENSAPEP00000031753","ENSAPEG00000022545.1","ENSAPEG00000022545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31789","ENSAPEG00000022546","ENSAPEP00000031757","ENSAPEG00000022546.1","PPT2","HGNC Symbol","HGNC:9326","PPT2",NA,NA,NA,NA,NA,NA,NA,NA
"31790","ENSAPEG00000022546","ENSAPEP00000031767","ENSAPEG00000022546.1","PPT2","HGNC Symbol","HGNC:9326","PPT2",NA,NA,NA,NA,NA,NA,NA,NA
"31791","ENSAPEG00000022547","ENSAPEP00000031760","ENSAPEG00000022547.1","stoml3b","ZFIN",NA,NA,"ZDB-GENE-050417-366","stoml3b",NA,NA,NA,NA,NA,NA
"31792","ENSAPEG00000022548","ENSAPEP00000031762","ENSAPEG00000022548.1","ccdc51","ZFIN",NA,NA,"ZDB-GENE-060825-200","ccdc51",NA,NA,NA,NA,NA,NA
"31793","ENSAPEG00000022549","ENSAPEP00000031765","ENSAPEG00000022549.1","neto1l","ZFIN",NA,NA,"ZDB-GENE-091207-1","neto1l","ENSMUSG00000050321","Neto1","ortholog_one2many",63.0872,70.5441,0
"31794","ENSAPEG00000022549","ENSAPEP00000031776","ENSAPEG00000022549.1","neto1l","ZFIN",NA,NA,"ZDB-GENE-091207-1","neto1l","ENSMUSG00000050321","Neto1","ortholog_one2many",63.0872,70.5441,0
"31795","ENSAPEG00000022549","ENSAPEP00000031795","ENSAPEG00000022549.1","neto1l","ZFIN",NA,NA,"ZDB-GENE-091207-1","neto1l","ENSMUSG00000050321","Neto1","ortholog_one2many",63.0872,70.5441,0
"31796","ENSAPEG00000022549","ENSAPEP00000031811","ENSAPEG00000022549.1","neto1l","ZFIN",NA,NA,"ZDB-GENE-091207-1","neto1l","ENSMUSG00000050321","Neto1","ortholog_one2many",63.0872,70.5441,0
"31797","ENSAPEG00000022550","ENSAPEP00000031786","ENSAPEG00000022550.1","si:ch73-74h11.1","ZFIN",NA,NA,"ZDB-GENE-091204-215","si:ch73-74h11.1",NA,NA,NA,NA,NA,NA
"31798","ENSAPEG00000022551","ENSAPEP00000031766","ENSAPEG00000022551.1","klf2b","ZFIN",NA,NA,"ZDB-GENE-011109-2","klf2b",NA,NA,NA,NA,NA,NA
"31799","ENSAPEG00000022551","ENSAPEP00000031769","ENSAPEG00000022551.1","klf2b","ZFIN",NA,NA,"ZDB-GENE-011109-2","klf2b",NA,NA,NA,NA,NA,NA
"31800","ENSAPEG00000022552","ENSAPEP00000031772","ENSAPEG00000022552.1","cdk20","ZFIN",NA,NA,"ZDB-GENE-041212-84","cdk20","ENSMUSG00000021483","Cdk20","ortholog_one2one",65.8537,70.2312,0
"31801","ENSAPEG00000022553","ENSAPEP00000031790","ENSAPEG00000022553.1","ENSAPEG00000022553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31802","ENSAPEG00000022554","ENSAPEP00000031774","ENSAPEG00000022554.1","ENSAPEG00000022554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31803","ENSAPEG00000022555","ENSAPEP00000031788","ENSAPEG00000022555.1","tgfbrap1","ZFIN",NA,NA,"ZDB-GENE-070410-66","tgfbrap1","ENSMUSG00000070939","Tgfbrap1","ortholog_one2one",62.1437,63.3721,0
"31804","ENSAPEG00000022555","ENSAPEP00000031803","ENSAPEG00000022555.1","tgfbrap1","ZFIN",NA,NA,"ZDB-GENE-070410-66","tgfbrap1","ENSMUSG00000070939","Tgfbrap1","ortholog_one2one",62.1437,63.3721,0
"31805","ENSAPEG00000022556","ENSAPEP00000031789","ENSAPEG00000022556.1","atp6v1b2","ZFIN",NA,NA,"ZDB-GENE-030711-4","atp6v1b2",NA,NA,NA,NA,NA,NA
"31806","ENSAPEG00000022557","ENSAPEP00000031816","ENSAPEG00000022557.1","lztr1","ZFIN",NA,NA,"ZDB-GENE-030131-9564","lztr1","ENSMUSG00000022761","Lztr1","ortholog_one2one",85.8974,80.0478,0
"31807","ENSAPEG00000022557","ENSAPEP00000031841","ENSAPEG00000022557.1","lztr1","ZFIN",NA,NA,"ZDB-GENE-030131-9564","lztr1","ENSMUSG00000022761","Lztr1","ortholog_one2one",85.8974,80.0478,0
"31808","ENSAPEG00000022558","ENSAPEP00000031770","ENSAPEG00000022558.1","scrt2","ZFIN",NA,NA,"ZDB-GENE-030131-4097","scrt2",NA,NA,NA,NA,NA,NA
"31809","ENSAPEG00000022558","ENSAPEP00000031778","ENSAPEG00000022558.1","scrt2","ZFIN",NA,NA,"ZDB-GENE-030131-4097","scrt2",NA,NA,NA,NA,NA,NA
"31810","ENSAPEG00000022559","ENSAPEP00000031836","ENSAPEG00000022559.1","usp20","ZFIN",NA,NA,"ZDB-GENE-040426-1219","usp20","ENSMUSG00000026854","Usp20","ortholog_one2one",74.6015,76.6376,0
"31811","ENSAPEG00000022559","ENSAPEP00000031849","ENSAPEG00000022559.1","usp20","ZFIN",NA,NA,"ZDB-GENE-040426-1219","usp20","ENSMUSG00000026854","Usp20","ortholog_one2one",74.6015,76.6376,0
"31812","ENSAPEG00000022560","ENSAPEP00000031805","ENSAPEG00000022560.1","ENSAPEG00000022560",NA,NA,NA,NA,NA,"ENSMUSG00000029651","Mtus2","ortholog_one2many",40.2439,12.1951,0
"31813","ENSAPEG00000022560","ENSAPEP00000031819","ENSAPEG00000022560.1","ENSAPEG00000022560",NA,NA,NA,NA,NA,"ENSMUSG00000029651","Mtus2","ortholog_one2many",40.2439,12.1951,0
"31814","ENSAPEG00000022561","ENSAPEP00000031813","ENSAPEG00000022561.1","zgc:152891","ZFIN",NA,NA,"ZDB-GENE-061013-229","zgc:152891",NA,NA,NA,NA,NA,NA
"31815","ENSAPEG00000022562","ENSAPEP00000031777","ENSAPEG00000022562.1","adam9","ZFIN",NA,NA,"ZDB-GENE-040912-127","adam9","ENSMUSG00000031555","Adam9","ortholog_one2one",59.1281,50.2897,0
"31816","ENSAPEG00000022563","ENSAPEP00000031773","ENSAPEG00000022563.1","PPT2","HGNC Symbol","HGNC:9326","PPT2",NA,NA,NA,NA,NA,NA,NA,NA
"31817","ENSAPEG00000022564","ENSAPEP00000031784","ENSAPEG00000022564.1","cript","ZFIN",NA,NA,"ZDB-GENE-050417-451","cript","ENSMUSG00000024146","Cript","ortholog_one2one",63.5714,88.1188,0
"31818","ENSAPEG00000022564","ENSAPEP00000031791","ENSAPEG00000022564.1","cript","ZFIN",NA,NA,"ZDB-GENE-050417-451","cript","ENSMUSG00000024146","Cript","ortholog_one2one",63.5714,88.1188,0
"31819","ENSAPEG00000022565","ENSAPEP00000031799","ENSAPEG00000022565.1","ap1m1","ZFIN",NA,NA,"ZDB-GENE-110126-1","ap1m1","ENSMUSG00000003033","Ap1m1","ortholog_one2one",95.7447,95.7447,0
"31820","ENSAPEG00000022566","ENSAPEP00000031812","ENSAPEG00000022566.1","tma7","ZFIN",NA,NA,"ZDB-GENE-061027-176","tma7",NA,NA,NA,NA,NA,NA
"31821","ENSAPEG00000022567","ENSAPEP00000031779","ENSAPEG00000022567.1","ENSAPEG00000022567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31822","ENSAPEG00000022568","ENSAPEP00000031828","ENSAPEG00000022568.1","agps","ZFIN",NA,NA,"ZDB-GENE-031118-14","agps","ENSMUSG00000042410","Agps","ortholog_one2one",73.1861,69.1505,0
"31823","ENSAPEG00000022568","ENSAPEP00000031864","ENSAPEG00000022568.1","agps","ZFIN",NA,NA,"ZDB-GENE-031118-14","agps","ENSMUSG00000042410","Agps","ortholog_one2one",73.1861,69.1505,0
"31824","ENSAPEG00000022569","ENSAPEP00000031783","ENSAPEG00000022569.1","ENSAPEG00000022569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
